-10.0000000000 10.0000000000 200.0000000000
-10.0000000000 -10.0000000000 200.0000000000
10.0000000000 -10.0000000000 200.0000000000
10.0000000000 10.0000000000 200.0000000000
-0.0261179991 -0.1085600033 0.0124674242
0.0187720004 0.0050789998 0.0003781842
0.6999300122 -0.0172230005 0.4901986537
0.8740100265 0.0309430007 0.7648509957
0.6999300122 0.0320070013 0.4909264701
0.8715400100 0.0066411998 0.7596260946
1.1309000250 -0.1404999942 1.2986751149
1.1280000210 -0.1455200016 1.2935601182
-10.0000000000 9.0476190480 181.8594104377
-10.0000000000 8.0952380950 165.5328798147
-10.0000000000 7.1428571430 151.0204081653
-10.0000000000 6.1904761900 138.3219954590
-10.0000000000 5.2380952380 127.4376417224
-10.0000000000 4.2857142860 118.3673469412
-10.0000000000 3.3333333330 111.1111111089
-10.0000000000 2.3809523810 105.6689342406
-10.0000000000 1.4285714290 102.0408163278
-10.0000000000 0.4761904762 100.2267573696
-10.0000000000 -0.4761904762 100.2267573696
-10.0000000000 -1.4285714290 102.0408163278
-10.0000000000 -2.3809523810 105.6689342406
-10.0000000000 -3.3333333330 111.1111111089
-10.0000000000 -4.2857142860 118.3673469412
-10.0000000000 -5.2380952380 127.4376417224
-10.0000000000 -6.1904761900 138.3219954590
-10.0000000000 -7.1428571430 151.0204081653
-10.0000000000 -8.0952380950 165.5328798147
-10.0000000000 -9.0476190480 181.8594104377
-9.0476190480 -10.0000000000 181.8594104377
-8.0952380950 -10.0000000000 165.5328798147
-7.1428571430 -10.0000000000 151.0204081653
-6.1904761900 -10.0000000000 138.3219954590
-5.2380952380 -10.0000000000 127.4376417224
-4.2857142860 -10.0000000000 118.3673469412
-3.3333333330 -10.0000000000 111.1111111089
-2.3809523810 -10.0000000000 105.6689342406
-1.4285714290 -10.0000000000 102.0408163278
-0.4761904762 -10.0000000000 100.2267573696
0.4761904762 -10.0000000000 100.2267573696
1.4285714290 -10.0000000000 102.0408163278
2.3809523810 -10.0000000000 105.6689342406
3.3333333330 -10.0000000000 111.1111111089
4.2857142860 -10.0000000000 118.3673469412
5.2380952380 -10.0000000000 127.4376417224
6.1904761900 -10.0000000000 138.3219954590
7.1428571430 -10.0000000000 151.0204081653
8.0952380950 -10.0000000000 165.5328798147
9.0476190480 -10.0000000000 181.8594104377
10.0000000000 -9.0476190480 181.8594104377
10.0000000000 -8.0952380950 165.5328798147
10.0000000000 -7.1428571430 151.0204081653
10.0000000000 -6.1904761900 138.3219954590
10.0000000000 -5.2380952380 127.4376417224
10.0000000000 -4.2857142860 118.3673469412
10.0000000000 -3.3333333330 111.1111111089
10.0000000000 -2.3809523810 105.6689342406
10.0000000000 -1.4285714290 102.0408163278
10.0000000000 -0.4761904762 100.2267573696
10.0000000000 0.4761904762 100.2267573696
10.0000000000 1.4285714290 102.0408163278
10.0000000000 2.3809523810 105.6689342406
10.0000000000 3.3333333330 111.1111111089
10.0000000000 4.2857142860 118.3673469412
10.0000000000 5.2380952380 127.4376417224
10.0000000000 6.1904761900 138.3219954590
10.0000000000 7.1428571430 151.0204081653
10.0000000000 8.0952380950 165.5328798147
10.0000000000 9.0476190480 181.8594104377
9.0476190480 10.0000000000 181.8594104377
8.0952380950 10.0000000000 165.5328798147
7.1428571430 10.0000000000 151.0204081653
6.1904761900 10.0000000000 138.3219954590
5.2380952380 10.0000000000 127.4376417224
4.2857142860 10.0000000000 118.3673469412
3.3333333330 10.0000000000 111.1111111089
2.3809523810 10.0000000000 105.6689342406
1.4285714290 10.0000000000 102.0408163278
0.4761904762 10.0000000000 100.2267573696
-0.4761904762 10.0000000000 100.2267573696
-1.4285714290 10.0000000000 102.0408163278
-2.3809523810 10.0000000000 105.6689342406
-3.3333333330 10.0000000000 111.1111111089
-4.2857142860 10.0000000000 118.3673469412
-5.2380952380 10.0000000000 127.4376417224
-6.1904761900 10.0000000000 138.3219954590
-7.1428571430 10.0000000000 151.0204081653
-8.0952380950 10.0000000000 165.5328798147
-9.0476190480 10.0000000000 181.8594104377
-0.0270801217 -0.1088326204 0.0125778723
-0.0280487480 -0.1091070803 0.0126910872
-0.0290238426 -0.1093833730 0.0128071057
-0.0300053324 -0.1096608334 0.0129258184
-0.0309959159 -0.1099299748 0.0130453462
-0.0319928676 -0.1102008465 0.0131677701
-0.0329960820 -0.1104734198 0.0132931179
-0.0340061776 -0.1107449217 0.0134208578
-0.0350252415 -0.1110077718 0.0135494929
-0.0360505050 -0.1112722210 0.0136811461
-0.0370819395 -0.1115382620 0.0138158541
-0.0381212257 -0.1117988310 0.0139522065
-0.0391686783 -0.1120524238 0.0140899310
-0.0402223534 -0.1123075232 0.0142308175
-0.0412820752 -0.1125640865 0.0143748833
-0.0423509460 -0.1128080023 0.0145192480
-0.0434265896 -0.1130492487 0.0146660013
-0.0445080285 -0.1132917948 0.0148159954
-0.0455959301 -0.1135319826 0.0149684999
-0.0466930918 -0.1137564022 0.0151207639
-0.0477957913 -0.1139819545 0.0152763236
-0.0489039683 -0.1142086273 0.0154352087
-0.0500211762 -0.1144173453 0.0155934470
-0.0511455588 -0.1146162505 0.0157527531
-0.0522750913 -0.1148160667 0.0159154143
-0.0534110758 -0.1150084273 0.0160796814
-0.0545589556 -0.1151580076 0.0162380464
-0.0557120758 -0.1153082708 0.0163998327
-0.0568701208 -0.1154591758 0.0165650319
-0.0580382072 -0.1155582990 0.0167221540
-0.0592129427 -0.1156391536 0.0168785864
-0.0603923338 -0.1157203286 0.0170384284
-0.0615772804 -0.1157694942 0.0171943373
-0.0627682687 -0.1157616131 0.0173406066
-0.0639635122 -0.1157537038 0.0174902508
-0.0651628514 -0.1157429423 0.0176426259
-0.0663611161 -0.1156299574 0.0177740848
-0.0675632676 -0.1155166060 0.0179088814
-0.0687692984 -0.1154028889 0.0180470432
-0.0699671450 -0.1152050516 0.0181676053
-0.0708704016 -0.1150319738 0.0182549688
-0.0717771342 -0.1148582299 0.0183443700
-0.0726872224 -0.1146838430 0.0184358161
-0.0733939691 -0.1145014310 0.0184972524
-0.0739998854 -0.1143121199 0.0185432438
-0.0746087033 -0.1141219022 0.0185902672
-0.0752202903 -0.1139308193 0.0186383237
-0.0758345128 -0.1137389129 0.0186874136
-0.0764159263 -0.1134575161 0.0187120017
-0.0769984794 -0.1131721975 0.0187367121
-0.0775835269 -0.1128856573 0.0187623753
-0.0781330401 -0.1125324700 0.0187683288
-0.0786802787 -0.1121710590 0.0187729327
-0.0792293898 -0.1118084115 0.0187784171
-0.0797354345 -0.1113856397 0.0187645003
-0.0802360968 -0.1109529521 0.0187483888
-0.0807379172 -0.1105192637 0.0187331189
-0.0811888046 -0.1100318841 0.0186986375
-0.0816322234 -0.1095350972 0.0186617574
-0.0820763988 -0.1090374627 0.0186257035
-0.0824616532 -0.1084930064 0.0185706567
-0.0828385492 -0.1079409329 0.0185134702
-0.0832158443 -0.1073882748 0.0184571183
-0.0835266892 -0.1067957870 0.0183820479
-0.0838294782 -0.1061981056 0.0183054190
-0.0841323921 -0.1056001777 0.0182296569
-0.0843612987 -0.1049705704 0.0181356494
-0.0845836372 -0.1043382969 0.0180408719
-0.0848059238 -0.1037061708 0.0179470146
-0.0849475949 -0.1030518397 0.0178357756
-0.0850849014 -0.1023966667 0.0177245178
-0.0852220871 -0.1017420695 0.0176142528
-0.0852738710 -0.1010761258 0.0174880163
-0.0853383404 -0.1002128280 0.0173252432
-0.0853293595 -0.0992521887 0.0171320966
-0.0852430906 -0.0982932923 0.0169279558
-0.0851480069 -0.0972364179 0.0167051041
-0.0848909324 -0.0960090356 0.0164242053
-0.0845494577 -0.0947988207 0.0161354272
-0.0842084508 -0.0935902635 0.0158502006
-0.0838131029 -0.0924011346 0.0155626059
-0.0833552532 -0.0912351435 0.0152719496
-0.0828981841 -0.0900711402 0.0149849192
-0.0824140510 -0.0889214120 0.0146990933
-0.0818599444 -0.0878052449 0.0144108115
-0.0813069671 -0.0866913525 0.0141262135
-0.0807485293 -0.0855836093 0.0138448792
-0.0801146793 -0.0845204375 0.0135620662
-0.0794823311 -0.0834597848 0.0132829766
-0.0788515505 -0.0824017613 0.0130076173
-0.0781656051 -0.0813822065 0.0127329254
-0.0774719780 -0.0803715027 0.0124614858
-0.0767802958 -0.0793636329 0.0121938000
-0.0760614851 -0.0783801896 0.0119288036
-0.0753256929 -0.0774137750 0.0116668526
-0.0745922019 -0.0764503830 0.0114086576
-0.0738507049 -0.0754980662 0.0111538846
-0.0730896586 -0.0745658501 0.0109021642
-0.0723312334 -0.0736368447 0.0106541922
-0.0715755001 -0.0727111366 0.0104099616
-0.0707990472 -0.0718035618 0.0101682566
-0.0700198350 -0.0708927618 0.0099285610
-0.0692379359 -0.0699788211 0.0096909272
-0.0684400612 -0.0690734795 0.0094551875
-0.0676333119 -0.0681706958 0.0092215086
-0.0668240384 -0.0672650876 0.0089900441
-0.0660048448 -0.0663634289 0.0087607442
-0.0651718334 -0.0654693036 0.0085335976
-0.0643364858 -0.0645726707 0.0083088132
-0.0634963321 -0.0636760480 0.0080864233
-0.0626390474 -0.0627917827 0.0078664582
-0.0617796382 -0.0619053261 0.0076489931
-0.0609181935 -0.0610167700 0.0074340725
-0.0600393999 -0.0601414249 0.0072217205
-0.0591573619 -0.0592655393 0.0070119976
-0.0582735271 -0.0583878694 0.0068049473
-0.0573774412 -0.0575192501 0.0066006349
-0.0564755192 -0.0566532419 0.0063990741
-0.0555720613 -0.0557857588 0.0062003049
-0.0546634868 -0.0549207576 0.0060043864
-0.0537504985 -0.0540579636 0.0058113795
-0.0528362620 -0.0531939901 0.0056212712
-0.0519184394 -0.0523315336 0.0054341138
-0.0509953662 -0.0514725546 0.0052499512
-0.0500713383 -0.0506126871 0.0050687830
-0.0491447813 -0.0497538565 0.0048906558
-0.0482112232 -0.0489010650 0.0047156362
-0.0472769635 -0.0480476325 0.0045436863
-0.0463415646 -0.0471943722 0.0043748494
-0.0453971930 -0.0463501662 0.0042092430
-0.0444525855 -0.0455057495 0.0040468056
-0.0435077546 -0.0446611329 0.0038875415
-0.0425532946 -0.0438271863 0.0037316051
-0.0415980254 -0.0429941134 0.0035788895
-0.0406428493 -0.0421611218 0.0034294014
-0.0396794153 -0.0413381475 0.0032832984
-0.0387139189 -0.0405181598 0.0031404888
-0.0377487994 -0.0396984922 0.0030009421
-0.0367811152 -0.0388829563 0.0028647347
