-9.5000000000000000000 0.0000000000000012246 1.0000917971016145547 0.1998369969105963373 -0.0070121525878047578 1.8059109705200522278 
10.5000000000000000000 0.0000000000000000000 0.9998437850993198150 0.1997826598179525959 -0.0070626468775368597 1.8054406415414707698 
1.0000000000000000000 0.0000000000000000000 0.9893426747246546471 0.1586826661097192337 -0.0040741429041425770 1.7796148543736975967 
0.0000000000000000000 0.0000000000000000000 1.0481128209898551429 0.0120346424328436879 -0.0233414610955084006 1.9129725698736486095 
-9.4862953480000005158 -0.5233595624000000335 1.0000807226949333106 0.1998428298703935346 -0.0070084107911914037 1.8058874751287743443 
-9.4452189539999995560 -1.0452846330000000741 1.0000763689561722458 0.1998452708354408192 -0.0070307686564112879 1.8058782911069395372 
-9.3768834059999992547 -1.5643446500000000032 1.0000715976328609091 0.1998520857087197067 -0.0070294711380769108 1.8058686739904796781 
-9.2814760070000001946 -2.0791169080000000413 1.0000604812634319440 0.1998602792749782919 -0.0070296178342073839 1.8058454026992891706 
-9.1592582629999999000 -2.5881904510000000030 1.0000535403998978001 0.1998660794998056156 -0.0070337419016860154 1.8058309332630504418 
-9.0105651630000007657 -3.0901699439999998908 1.0000475490588212057 0.1998748155579656849 -0.0070366929356359990 1.8058189287515766797 
-8.8358042650000001572 -3.5836794950000001592 1.0000419742213635388 0.1998735552132689386 -0.0070215610477243175 1.8058063430088708845 
-8.6354545760000007704 -4.0673664309999999489 1.0000290259449271524 0.1998822594645555395 -0.0070248996566261634 1.8057791666272751119 
-8.4100652419999999410 -4.5399049969999998311 1.0000220853092676165 0.1998939736121982669 -0.0070330692482602130 1.8057655522930389225 
-8.1602540379999997100 -5.0000000000000000000 1.0000141316055068952 0.1998928520495857619 -0.0070179233457204511 1.8057478123000973991 
-7.8867056790000003019 -5.4463903499999997138 1.0000041602842251187 0.1999078256356294769 -0.0070325374112014281 1.8057281220686935974 
-7.5901699440000003349 -5.8778525229999996071 0.9999983825904790180 0.1999124679239105418 -0.0070243330193302663 1.8057160116246693260 
-7.2714596150000003760 -6.2932039099999999010 0.9999899289054436924 0.1999186074548185144 -0.0070219984651589806 1.8056982857469401349 
-6.9314482550000002803 -6.6913060639999999424 0.9999788043031188067 0.1999272682900831988 -0.0070191523770472500 1.8056751362350296208 
-6.5710678119999998970 -7.0710678119999998970 0.9999727254875068194 0.1999395917916586551 -0.0070204648248668134 1.8056635648077641321 
-6.1913060639999999424 -7.4314482550000002803 0.9999695247361576333 0.1999321350702767952 -0.0070045038316581786 1.8056553114090754253 
-5.7932039099999999010 -7.7714596150000003760 0.9999553441986703817 0.1999282312626781410 -0.0069908296629238092 1.8056237051876224964 
-5.3778525229999996071 -8.0901699439999994468 0.9999492150255420153 0.1999517240174304433 -0.0070043331615946645 1.8056137130211100672 
-4.9463903499999997138 -8.3867056790000003019 0.9999426495005564464 0.1999516455551531569 -0.0069910984968296385 1.8055993242202794669 
-4.5000000000000000000 -8.6602540379999997100 0.9999321482725443966 0.1999589938808310763 -0.0069854550943851835 1.8055774254493324182 
